Date,P(t),Q(t-1),Q(t)
1994-03-10,0.00037037,15.389,15.766
1994-03-11,0.302407407,15.069,15.389
1994-03-12,0.131574074,14.429,15.069
1994-03-13,0.005462963,14.109,14.429
1994-03-14,0.238425926,13.469,14.109
1994-03-15,0.003148148,12.829,13.469
1994-03-16,0.111388889,12.509,12.829
1994-03-17,0.184907407,12.509,12.509
1994-03-18,0.150185185,12.509,12.509
1994-03-19,0,12.509,12.509
1994-03-20,0.022592593,12.829,12.509
1994-03-21,0.002685185,12.509,12.829
1994-03-22,0.003425926,12.189,12.509
1994-03-23,0,12.189,12.189
1994-03-24,0,11.92,12.189
1994-03-25,0.017314815,12.189,11.92
1994-03-26,0.29,11.92,12.189
1994-03-27,0.008611111,11.651,11.92
1994-03-28,0.073796296,11.382,11.651
1994-03-29,0.129074074,11.113,11.382
1994-03-30,0.237685185,11.113,11.113
1994-03-31,0.073148148,11.113,11.113
1994-04-01,0.050462963,11.651,11.113
1994-04-02,0.865833333,11.382,11.651
1994-04-03,0.137037037,10.845,11.382
1994-04-04,0.118333333,10.845,10.845
1994-04-05,0.36212963,10.576,10.845
1994-04-06,0.240092593,10.576,10.576
1994-04-07,0.012777778,10.307,10.576
1994-04-08,0.679074074,10.576,10.307
1994-04-09,0.00287037,10.576,10.576
1994-04-10,0.698796296,10.307,10.576
1994-04-11,0.113888889,10.307,10.307
1994-04-12,0.003148148,9.5,10.307
1994-04-13,0.003888889,9.769,9.5
1994-04-14,0.73962963,10.038,9.769
1994-04-15,9.117592593,10.307,10.038
1994-04-16,1.293796296,10.307,10.307
1994-04-17,0.337037037,10.038,10.307
1994-04-18,0.497592593,10.038,10.038
1994-04-19,6.274537037,10.576,10.038
1994-04-20,1.310277778,10.307,10.576
1994-04-21,0.215092593,10.038,10.307
1994-04-22,1.120277778,9.769,10.038
1994-04-23,3.4075,9.769,9.769
1994-04-24,6.322777778,9.769,9.769
1994-04-25,0.137314815,9.5,9.769
1994-04-26,0.001018519,9.277,9.5
1994-04-27,0,9.054,9.277
1994-04-28,0.427592593,8.831,9.054
1994-04-29,0,8.608,8.831
1994-04-30,0.000555556,8.831,8.608
1994-05-01,0.003981481,8.831,8.831
1994-05-02,0.12212963,9.054,8.831
1994-05-03,2.275092593,9.054,9.054
1994-05-04,0.541018519,9.277,9.054
1994-05-05,0.128703704,9.5,9.277
1994-05-06,0.175092593,9.5,9.5
1994-05-07,13.23212963,9.5,9.5
1994-05-08,1.690092593,9.5,9.5
1994-05-09,0.011944444,9.277,9.5
1994-05-10,0.033148148,9.5,9.277
1994-05-11,0.380555556,9.277,9.5
1994-05-12,1.182777778,9.5,9.277
1994-05-13,3.416759259,9.054,9.5
1994-05-14,0.993055556,9.277,9.054
1994-05-15,6.523518519,9.277,9.277
1994-05-16,5.01,9.277,9.277
1994-05-17,1.576018519,9.277,9.277
1994-05-18,0.811666667,9.277,9.277
1994-05-19,6.902314815,9.5,9.277
1994-05-20,0.619166667,9.277,9.5
1994-05-21,1.085925926,9.277,9.277
1994-05-22,0.563888889,9.277,9.277
1994-05-23,1.612407407,9.054,9.277
1994-05-24,0.2375,9.054,9.054
1994-05-25,0.014444444,8.831,9.054
1994-05-26,0.002592593,8.608,8.831
1994-05-27,0.0175,8.608,8.608
1994-05-28,0,8.831,8.608
1994-05-29,0,8.831,8.831
1994-05-30,0,9.054,8.831
1994-05-31,0.003611111,9.277,9.054
1994-06-01,0.506018519,9.277,9.277
1994-06-02,0.02287037,9.277,9.277
1994-06-03,0.001018519,9.5,9.277
1994-06-04,0,9.277,9.5
1994-06-05,0,9.769,9.277
1994-06-06,0.029444444,9.769,9.769
1994-06-07,0.39712963,9.5,9.769
1994-06-08,0.482592593,9.769,9.5
1994-06-09,0.000833333,10.307,9.769
1994-06-10,0.006111111,9.769,10.307
1994-06-11,0,9.769,9.769
1994-06-12,0.000462963,9.769,9.769
1994-06-13,0,10.038,9.769
1994-06-14,0.00287037,10.038,10.038
1994-06-15,0.002407407,7.715,10.038
1994-06-16,0.091481481,6.174,7.715
1994-06-17,0.153518519,6.174,6.174
1994-06-18,0.108148148,5.809,6.174
1994-06-19,0.14212963,5.809,5.809
1994-06-20,0,5.809,5.809
1994-06-21,0,5.809,5.809
1994-06-22,0,5.627,5.809
1994-06-23,0.001018519,5.627,5.627
1994-06-24,0.018981481,5.627,5.627
1994-06-25,0.045185185,5.809,5.627
1994-06-26,0.015648148,5.809,5.809
1994-06-27,0.007222222,5.992,5.809
1994-06-28,0.00287037,5.992,5.992
1994-06-29,0,6.174,5.992
1994-06-30,0,6.174,6.174
1994-07-01,0,6.174,6.174
1994-07-02,0,6.174,6.174
1994-07-03,0,6.174,6.174
1994-07-04,0,6.174,6.174
1994-07-05,0,6.174,6.174
1994-07-06,0,6.174,6.174
1994-07-07,0,6.174,6.174
1994-07-08,0,6.357,6.174
1994-07-09,0,6.357,6.357
1994-07-10,0.000277778,6.357,6.357
1994-07-11,0,6.357,6.357
1994-07-12,0.005092593,6.357,6.357
1994-07-13,0,6.357,6.357
1994-07-14,0.002314815,6.357,6.357
1994-07-15,0.080277778,6.174,6.357
1994-07-16,0.379351852,5.627,6.174
1994-07-17,0,5.809,5.627
1994-07-18,0,5.809,5.809
1994-07-19,0,5.809,5.809
1994-07-20,0,5.809,5.809
1994-07-21,0,5.992,5.809
1994-07-22,9.26E-05,5.992,5.992
1994-07-23,0.013518519,5.627,5.992
1994-07-24,0.068148148,5.627,5.627
1994-07-25,0.278055556,5.627,5.627
1994-07-26,0,5.809,5.627
1994-07-27,0.218148148,5.992,5.809
1994-07-28,0.51,5.992,5.992
1994-07-29,1.930648148,5.809,5.992
1994-07-30,1.351296296,5.992,5.809
1994-07-31,0.005555556,5.992,5.992
1994-08-01,0.001203704,5.627,5.992
1994-08-02,0.003333333,5.627,5.627
1994-08-03,0.029907407,5.627,5.627
1994-08-04,0.038148148,5.627,5.627
1994-08-05,0.007407407,5.992,5.627
1994-08-06,0.000740741,5.809,5.992
1994-08-07,0,5.992,5.809
1994-08-08,0,5.809,5.992
1994-08-09,0.000185185,5.809,5.809
1994-08-10,0.016388889,5.627,5.809
1994-08-11,0,5.809,5.627
1994-08-12,0.3975,5.627,5.809
1994-08-13,0.373981481,5.004,5.627
1994-08-14,0.324074074,5.297,5.004
1994-08-15,0.450833333,5.297,5.297
1994-08-16,0.005740741,5.627,5.297
1994-08-17,0,5.627,5.627
1994-08-18,0,5.809,5.627
1994-08-19,0.021851852,5.627,5.809
1994-08-20,0.229537037,5.444,5.627
1994-08-21,0.109351852,5.444,5.444
1994-08-22,0.239166667,5.444,5.444
1994-08-23,0,5.627,5.444
1994-08-24,0.00037037,5.444,5.627
1994-08-25,0,5.627,5.444
1994-08-26,0.009166667,5.444,5.627
1994-08-27,0,5.444,5.444
1994-08-28,0.000740741,5.444,5.444
1994-08-29,0.134259259,5.444,5.444
1994-08-30,0.021574074,5.444,5.444
1994-08-31,0.00787037,5.444,5.444
1994-09-01,0,5.444,5.444
1994-09-02,0,5.444,5.444
1994-09-03,0,5.297,5.444
1994-09-04,0.068148148,5.297,5.297
1994-09-05,0.011481481,5.297,5.297
1994-09-06,9.26E-05,5.444,5.297
1994-09-07,0.002314815,5.444,5.444
1994-09-08,0,5.444,5.444
1994-09-09,0.000277778,5.444,5.444
1994-09-10,0,5.444,5.444
1994-09-11,0.014074074,5.627,5.444
1994-09-12,0.235740741,5.627,5.627
1994-09-13,0.576759259,5.444,5.627
1994-09-14,0.006481481,5.444,5.444
1994-09-15,0.003425926,5.444,5.444
1994-09-16,0.395648148,5.444,5.444
1994-09-17,0.013518519,5.627,5.444
1994-09-18,0,5.809,5.627
1994-09-19,0.183981481,5.627,5.809
1994-09-20,4.841111111,5.627,5.627
1994-09-21,1.763981481,5.627,5.627
1994-09-22,3.821944444,5.992,5.627
1994-09-23,6.037037037,5.992,5.992
1994-09-24,1.836388889,5.627,5.992
1994-09-25,0.32,5.809,5.627
1994-09-26,0.130555556,5.809,5.809
1994-09-27,8.768611111,5.809,5.809
1994-09-28,3.676944444,5.992,5.809
1994-09-29,0.904074074,6.174,5.992
1994-09-30,7.110925926,6.174,6.174
1994-10-01,5.336944444,6.174,6.174
1994-10-02,3.335833333,6.174,6.174
1994-10-03,0.554722222,6.174,6.174
1994-10-04,3.497685185,5.627,6.174
1994-10-05,3.020648148,5.444,5.627
1994-10-06,0.263425926,5.444,5.444
1994-10-07,0.024259259,5.297,5.444
1994-10-08,0.326759259,4.857,5.297
1994-10-09,12.0925,4.857,4.857
1994-10-10,6.576388889,4.857,4.857
1994-10-11,1.645833333,4.857,4.857
1994-10-12,0.083333333,4.857,4.857
1994-10-13,0.622962963,4.857,4.857
1994-10-14,14.64638889,4.857,4.857
1994-10-15,9.019907407,4.27,4.857
1994-10-16,3.748055556,3.976,4.27
1994-10-17,0.827037037,3.976,3.976
1994-10-18,6.168888889,4.416,3.976
1994-10-19,6.826944444,5.444,4.416
1994-10-20,3.411666667,5.444,5.444
1994-10-21,0.280925926,5.444,5.444
1994-10-22,9.364907407,5.444,5.444
1994-10-23,0.628240741,5.444,5.444
1994-10-24,0.091111111,5.444,5.444
1994-10-25,2.56712963,5.444,5.444
1994-10-26,0.163703704,5.444,5.444
1994-10-27,11.21472222,5.444,5.444
1994-10-28,2.035740741,5.444,5.444
1994-10-29,0,5.444,5.444
1994-10-30,0,5.444,5.444
1994-10-31,0.106203704,5.444,5.444
1994-11-01,0.675462963,5.444,5.444
1994-11-02,0.902685185,5.627,5.444
1994-11-03,14.21953704,6.174,5.627
1994-11-04,9.075185185,6.722,6.174
1994-11-05,3.798148148,8.385,6.722
1994-11-06,12.41805556,7.492,8.385
1994-11-07,3.393518519,5.992,7.492
1994-11-08,6.040925926,5.444,5.992
1994-11-09,4.392222222,13.149,5.444
1994-11-10,1.79962963,19.596,13.149
1994-11-11,0.715648148,16.896,19.596
1994-11-12,7.685462963,14.749,16.896
1994-11-13,0.121111111,15.069,14.749
1994-11-14,0.122222222,14.109,15.069
1994-11-15,0,18.027,14.109
1994-11-16,0.008240741,16.896,18.027
1994-11-17,0.088055556,16.896,16.896
1994-11-18,0.001574074,16.896,16.896
1994-11-19,0,16.896,16.896
1994-11-20,0.05962963,11.113,16.896
1994-11-21,0.003425926,9.5,11.113
1994-11-22,0,10.038,9.5
1994-11-23,0,11.113,10.038
1994-11-24,0.003333333,11.113,11.113
1994-11-25,0,11.113,11.113
1994-11-26,0,11.113,11.113
1994-11-27,0.001111111,11.113,11.113
1994-11-28,0.151574074,10.307,11.113
1994-11-29,0.095648148,7.715,10.307
1994-11-30,0.004537037,7.715,7.715
1994-12-01,0.185555556,7.715,7.715
1994-12-02,0.163518519,7.715,7.715
1994-12-03,0.033981481,7.715,7.715
1994-12-04,0.041574074,7.492,7.715
1994-12-05,0.5125,7.269,7.492
1994-12-06,0.379351852,8.608,7.269
1994-12-07,3.521018519,8.608,8.608
1994-12-08,0.012222222,8.608,8.608
1994-12-09,0.136574074,8.608,8.608
1994-12-10,0.008888889,8.608,8.608
1994-12-11,0,8.608,8.608
1994-12-12,0.533055556,8.385,8.608
1994-12-13,0.07462963,7.715,8.385
1994-12-14,0,7.715,7.715
1994-12-15,0.012037037,7.715,7.715
1994-12-16,0.001111111,7.715,7.715
1994-12-17,0.002777778,7.715,7.715
1994-12-18,1.151203704,7.715,7.715
1994-12-19,1.169537037,7.715,7.715
1994-12-20,0.265648148,7.715,7.715
1994-12-21,3.100277778,7.492,7.715
1994-12-22,1.170740741,7.269,7.492
1994-12-23,0.099722222,7.269,7.269
1994-12-24,0.164074074,7.269,7.269
1994-12-25,0.005277778,7.269,7.269
1994-12-26,0.004351852,7.269,7.269
1994-12-27,0.231481481,7.269,7.269
1994-12-28,0.259814815,7.269,7.269
1994-12-29,1.079722222,7.269,7.269
1994-12-30,1.210277778,7.269,7.269
1994-12-31,18.20712963,7.269,7.269
1995-01-01,3.188611111,13.149,7.269
1995-01-02,2.469259259,13.149,13.149
1995-01-03,0.08037037,10.038,13.149
1995-01-04,0.818888889,9.5,10.038
1995-01-05,0.851388889,9.5,9.5
1995-01-06,1.300277778,8.831,9.5
1995-01-07,0.256944444,8.608,8.831
1995-01-08,0.29287037,8.608,8.608
1995-01-09,0.139444444,8.608,8.608
1995-01-10,0.001574074,8.608,8.608
1995-01-11,0.09037037,8.608,8.608
1995-01-12,0.05787037,8.608,8.608
1995-01-13,0.018148148,8.608,8.608
1995-01-14,0,8.608,8.608
1995-01-15,0.021481481,8.608,8.608
1995-01-16,0.199074074,8.608,8.608
1995-01-17,9.286574074,8.385,8.608
1995-01-18,7.956574074,9.5,8.385
1995-01-19,1.15037037,12.189,9.5
1995-01-20,1.270740741,10.845,12.189
1995-01-21,0.169351852,10.307,10.845
1995-01-22,0.024537037,9.5,10.307
1995-01-23,2.608148148,9.5,9.5
1995-01-24,2.143888889,10.307,9.5
1995-01-25,0.439074074,11.651,10.307
1995-01-26,0.876481481,12.829,11.651
1995-01-27,0.123981481,12.829,12.829
1995-01-28,0.053611111,12.189,12.829
1995-01-29,1.394166667,11.651,12.189
1995-01-30,0.083796296,12.189,11.651
1995-01-31,0.081388889,13.469,12.189
1995-02-01,0.007685185,11.113,13.469
1995-02-02,0,10.307,11.113
1995-02-03,0,9.5,10.307
1995-02-04,0.000185185,9.5,9.5
1995-02-05,0.03037037,9.5,9.5
1995-02-06,0.010740741,9.5,9.5
1995-02-07,0.026203704,9.277,9.5
1995-02-08,1.822962963,9.277,9.277
1995-02-09,1.473518519,9.277,9.277
1995-02-10,0.679444444,9.277,9.277
1995-02-11,2.611759259,9.277,9.277
1995-02-12,12.8425,9.277,9.277
1995-02-13,5.306111111,12.509,9.277
1995-02-14,3.060925926,17.273,12.509
1995-02-15,0.651666667,18.403,17.273
1995-02-16,0.179351852,18.027,18.403
1995-02-17,3.935,16.896,18.027
1995-02-18,0.400740741,15.766,16.896
1995-02-19,0.063425926,14.429,15.766
1995-02-20,0.15037037,14.109,14.429
1995-02-21,1.160185185,14.109,14.109
1995-02-22,0.116944444,12.189,14.109
1995-02-23,0.003796296,11.651,12.189
1995-02-24,0.359351852,11.651,11.651
1995-02-25,2.587592593,11.651,11.651
1995-02-26,2.820462963,11.382,11.651
1995-02-27,0.001481481,10.307,11.382
1995-02-28,0.060740741,11.651,10.307
1995-03-01,0.009537037,11.651,11.651
1995-03-02,0.271296296,11.651,11.651
1995-03-03,3.139074074,11.651,11.651
1995-03-04,1.876111111,11.651,11.651
1995-03-05,4.954907407,11.651,11.651
1995-03-06,0.599259259,11.651,11.651
1995-03-07,0.042592593,11.651,11.651
1995-03-08,0.07712963,11.651,11.651
1995-03-09,0.001296296,11.651,11.651
1995-03-10,0.208425926,11.651,11.651
1995-03-11,0.157222222,11.651,11.651
1995-03-12,0.49287037,11.651,11.651
1995-03-13,0.046666667,11.651,11.651
1995-03-14,0,11.113,11.651
1995-03-15,0.00287037,10.576,11.113
1995-03-16,0.000740741,10.038,10.576
1995-03-17,0,9.5,10.038
1995-03-18,0,9.054,9.5
1995-03-19,0,8.608,9.054
1995-03-20,0,8.161,8.608
1995-03-21,0.041851852,7.715,8.161
1995-03-22,0,7.269,7.715
1995-03-23,0.139351852,7.269,7.269
1995-03-24,0,7.269,7.269
1995-03-25,0.002314815,7.269,7.269
1995-03-26,0.005277778,7.269,7.269
1995-03-27,0.100648148,7.269,7.269
1995-03-28,0.033425926,7.269,7.269
1995-03-29,0.015925926,7.269,7.269
1995-03-30,0.001388889,7.269,7.269
1995-03-31,0,7.269,7.269
1995-04-01,0,7.269,7.269
1995-04-02,0.001666667,7.269,7.269
1995-04-03,0,7.715,7.269
1995-04-04,0,8.608,7.715
1995-04-05,0.002592593,8.608,8.608
1995-04-06,0,8.608,8.608
1995-04-07,0,8.608,8.608
1995-04-08,0,8.608,8.608
1995-04-09,0,8.608,8.608
1995-04-10,0,8.608,8.608
1995-04-11,0,8.608,8.608
1995-04-12,0,8.608,8.608
1995-04-13,0.001481481,8.608,8.608
1995-04-14,0.000833333,8.608,8.608
1995-04-15,0.009814815,8.608,8.608
1995-04-16,0.005555556,8.608,8.608
1995-04-17,0.000925926,8.385,8.608
1995-04-18,0.001574074,7.715,8.385
1995-04-19,0.017314815,7.938,7.715
1995-04-20,1.060462963,8.608,7.938
1995-04-21,2.1975,8.608,8.608
1995-04-22,2.856388889,8.608,8.608
1995-04-23,6.354259259,7.269,8.608
1995-04-24,8.278611111,7.269,7.269
1995-04-25,2.13462963,8.608,7.269
1995-04-26,0.508518519,8.608,8.608
1995-04-27,4.401481481,8.608,8.608
1995-04-28,0.142685185,8.608,8.608
1995-04-29,0.026759259,8.385,8.608
1995-04-30,9.26E-05,7.715,8.385
1995-05-01,0.175555556,7.938,7.715
1995-05-02,13.09537037,8.608,7.938
1995-05-03,1.799814815,8.608,8.608
1995-05-04,0.917314815,8.608,8.608
1995-05-05,0.547407407,8.608,8.608
1995-05-06,0.911296296,8.608,8.608
1995-05-07,5.548518519,8.608,8.608
1995-05-08,14.42583333,8.608,8.608
1995-05-09,5.743888889,8.831,8.608
1995-05-10,7.483148148,9.5,8.831
1995-05-11,11.88907407,10.576,9.5
1995-05-12,1.125185185,13.469,10.576
1995-05-13,0.090092593,13.789,13.469
1995-05-14,3.231851852,12.189,13.789
1995-05-15,0.782037037,11.113,12.189
1995-05-16,2.08,6.174,11.113
1995-05-17,0.534814815,8.385,6.174
1995-05-18,1.414814815,8.608,8.385
1995-05-19,0.109259259,8.608,8.608
1995-05-20,0,8.608,8.608
1995-05-21,0,8.608,8.608
1995-05-22,9.26E-05,8.608,8.608
1995-05-23,0,8.385,8.608
1995-05-24,0.000648148,7.715,8.385
1995-05-25,0.038425926,7.715,7.715
1995-05-26,0.558425926,7.715,7.715
1995-05-27,0,7.715,7.715
1995-05-28,0,7.715,7.715
1995-05-29,0.014166667,7.715,7.715
1995-05-30,0.003148148,7.492,7.715
1995-05-31,0,6.904,7.492
1995-06-01,0.000740741,6.904,6.904
1995-06-02,0.339444444,6.904,6.904
1995-06-03,0.029166667,6.904,6.904
1995-06-04,0.077037037,6.904,6.904
1995-06-05,0.563055556,6.904,6.904
1995-06-06,1.186481481,7.269,6.904
1995-06-07,4.097314815,8.608,7.269
1995-06-08,5.484166667,8.608,8.608
1995-06-09,17.05212963,8.608,8.608
1995-06-10,1.529814815,8.608,8.608
1995-06-11,0.388703704,8.608,8.608
1995-06-12,0.001574074,8.608,8.608
1995-06-13,0.004907407,7.087,8.608
1995-06-14,0.004351852,6.722,7.087
1995-06-15,4.234074074,6.904,6.722
1995-06-16,2.435,6.904,6.904
1995-06-17,0.446296296,6.904,6.904
1995-06-18,0.019074074,6.722,6.904
1995-06-19,0.076111111,6.357,6.722
1995-06-20,1.466759259,6.904,6.357
1995-06-21,1.183425926,6.904,6.904
1995-06-22,0.621481481,6.904,6.904
1995-06-23,0.173703704,7.087,6.904
1995-06-24,27.67157407,7.715,7.087
1995-06-25,3.142037037,8.385,7.715
1995-06-26,0.808611111,8.608,8.385
1995-06-27,3.625462963,8.608,8.608
1995-06-28,2.712407407,7.938,8.608
1995-06-29,2.883703704,7.715,7.938
1995-06-30,0.335740741,7.087,7.715
1995-07-01,0.201296296,6.904,7.087
1995-07-02,0.285277778,6.904,6.904
1995-07-03,0.324537037,6.904,6.904
1995-07-04,0.157962963,6.904,6.904
1995-07-05,0.006296296,6.357,6.904
1995-07-06,0.153333333,5.809,6.357
1995-07-07,0.04287037,6.174,5.809
1995-07-08,0.200740741,6.174,6.174
1995-07-09,1.111296296,6.174,6.174
1995-07-10,8.069907407,6.174,6.174
1995-07-11,1.509351852,6.174,6.174
1995-07-12,0.000740741,6.174,6.174
1995-07-13,0.001296296,6.174,6.174
1995-07-14,0,6.174,6.174
1995-07-15,0,6.174,6.174
1995-07-16,0.002777778,6.174,6.174
1995-07-17,0.008333333,6.174,6.174
1995-07-18,0,6.174,6.174
1995-07-19,0.023333333,5.992,6.174
1995-07-20,0.002685185,5.444,5.992
1995-07-21,9.26E-05,5.444,5.444
1995-07-22,9.26E-05,5.444,5.444
1995-07-23,0.677222222,5.444,5.444
1995-07-24,0.699351852,5.444,5.444
1995-07-25,0.041944444,5.444,5.444
1995-07-26,0,5.444,5.444
1995-07-27,0,5.444,5.444
1995-07-28,0.082314815,5.444,5.444
1995-07-29,0.038981481,5.444,5.444
1995-07-30,5.158425926,5.444,5.444
1995-07-31,0.125925926,5.444,5.444
1995-08-01,0.094444444,5.444,5.444
1995-08-02,0.001574074,5.444,5.444
1995-08-03,0.04037037,5.444,5.444
1995-08-04,0.019722222,5.444,5.444
1995-08-05,0.008240741,5.444,5.444
1995-08-06,0,5.444,5.444
1995-08-07,0.037037037,5.444,5.444
1995-08-08,0.871481481,5.444,5.444
1995-08-09,20.2537963,5.444,5.444
1995-08-10,9.204722222,5.444,5.444
1995-08-11,1.213055556,5.444,5.444
1995-08-12,0.001111111,5.444,5.444
1995-08-13,0.001944444,5.444,5.444
1995-08-14,1.827962963,5.444,5.444
1995-08-15,1.186296296,5.444,5.444
1995-08-16,0,5.444,5.444
1995-08-17,0.098796296,5.444,5.444
1995-08-18,0.087037037,5.444,5.444
1995-08-19,0.951111111,5.444,5.444
1995-08-20,7.143333333,5.444,5.444
1995-08-21,6.621111111,5.444,5.444
1995-08-22,3.559074074,5.444,5.444
1995-08-23,9.113240741,5.004,5.444
1995-08-24,0.196296296,4.857,5.004
1995-08-25,0.004537037,4.857,4.857
1995-08-26,0,4.71,4.857
1995-08-27,0,4.27,4.71
1995-08-28,0.282592593,4.27,4.27
1995-08-29,0.467777778,4.27,4.27
1995-08-30,0,4.27,4.27
1995-08-31,0.007222222,4.416,4.27
1995-09-01,0.006666667,4.857,4.416
1995-09-02,0.347407407,4.857,4.857
1995-09-03,0.964351852,4.857,4.857
1995-09-04,5.855462963,5.004,4.857
1995-09-05,1.887685185,5.627,5.004
1995-09-06,0.09787037,6.174,5.627
1995-09-07,0.143333333,5.627,6.174
1995-09-08,0.004259259,5.444,5.627
1995-09-09,0.193518519,5.444,5.444
1995-09-10,0.389814815,5.444,5.444
1995-09-11,0.005,5.444,5.444
1995-09-12,0.024722222,5.444,5.444
1995-09-13,0.21712963,5.444,5.444
1995-09-14,0.00037037,5.444,5.444
1995-09-15,0.000462963,5.444,5.444
1995-09-16,0.190462963,5.444,5.444
1995-09-17,0.869259259,5.444,5.444
1995-09-18,7.146018519,5.444,5.444
1995-09-19,0.641018519,5.004,5.444
1995-09-20,0.31,4.857,5.004
1995-09-21,0.006018519,5.15,4.857
1995-09-22,0.051759259,4.71,5.15
1995-09-23,0,4.857,4.71
1995-09-24,0.002777778,4.71,4.857
1995-09-25,0.006574074,4.416,4.71
1995-09-26,0,4.416,4.416
1995-09-27,0,4.857,4.416
1995-09-28,0,4.857,4.857
1995-09-29,0.001388889,4.857,4.857
1995-09-30,0.030185185,4.857,4.857
1995-10-01,9.26E-05,4.71,4.857
1995-10-02,0.002962963,4.71,4.71
1995-10-03,0.173148148,4.857,4.71
1995-10-04,2.01287037,4.857,4.857
1995-10-05,2.161481481,5.15,4.857
1995-10-06,0.001203704,5.15,5.15
1995-10-07,0.001203704,5.004,5.15
1995-10-08,0,5.15,5.004
1995-10-09,0.000648148,5.15,5.15
1995-10-10,0.001388889,4.71,5.15
1995-10-11,0.201111111,4.71,4.71
1995-10-12,0.000277778,4.71,4.71
1995-10-13,0.002407407,4.857,4.71
1995-10-14,2.317222222,4.857,4.857
1995-10-15,0.506851852,4.71,4.857
1995-10-16,0.003611111,4.857,4.71
1995-10-17,0.000740741,5.004,4.857
1995-10-18,0.136203704,4.857,5.004
1995-10-19,0.219074074,4.857,4.857
1995-10-20,0.001296296,4.857,4.857
1995-10-21,0.00037037,4.857,4.857
1995-10-22,0.001944444,4.857,4.857
1995-10-23,0.297592593,5.297,4.857
1995-10-24,0.807222222,5.297,5.297
1995-10-25,0.064537037,5.004,5.297
1995-10-26,0.003518519,4.857,5.004
1995-10-27,0.115648148,4.857,4.857
1995-10-28,0.207685185,4.71,4.857
1995-10-29,0.002685185,4.857,4.71
1995-10-30,0.003796296,5.15,4.857
1995-10-31,0.048333333,5.004,5.15
1995-11-01,0.084351852,4.71,5.004
1995-11-02,0.173240741,5.15,4.71
1995-11-03,0.000833333,4.857,5.15
1995-11-04,0.002962963,4.563,4.857
1995-11-05,0.018611111,4.857,4.563
1995-11-06,0.00212963,5.004,4.857
1995-11-07,0.002314815,4.71,5.004
1995-11-08,0,4.563,4.71
1995-11-09,0.48537037,5.004,4.563
1995-11-10,9.394351852,5.444,5.004
1995-11-11,19.14546296,5.444,5.444
1995-11-12,8.858148148,6.174,5.444
1995-11-13,0.509444444,6.174,6.174
1995-11-14,1.495092593,5.627,6.174
1995-11-15,5.829351852,6.174,5.627
1995-11-16,9.376018519,6.722,6.174
1995-11-17,6.078148148,7.715,6.722
1995-11-18,11.8137037,7.269,7.715
1995-11-19,0.707685185,8.161,7.269
1995-11-20,0.023240741,7.938,8.161
1995-11-21,3.966944444,6.357,7.938
1995-11-22,4.214907407,5.627,6.357
1995-11-23,0.428055556,5.444,5.627
1995-11-24,0.060740741,5.627,5.444
1995-11-25,3.133703704,5.627,5.627
1995-11-26,1.600833333,5.627,5.627
1995-11-27,1.883055556,5.627,5.627
1995-11-28,0.851851852,5.809,5.627
1995-11-29,0.353425926,5.992,5.809
1995-11-30,2.033703704,5.992,5.992
1995-12-01,0.032685185,5.809,5.992
1995-12-02,0.19712963,5.809,5.809
1995-12-03,1.24212963,5.992,5.809
1995-12-04,15.35148148,6.174,5.992
1995-12-05,2.417407407,5.992,6.174
1995-12-06,2.211111111,6.174,5.992
1995-12-07,3.730740741,6.539,6.174
1995-12-08,3.03037037,6.539,6.539
1995-12-09,1.3875,7.269,6.539
1995-12-10,0.927777778,7.492,7.269
1995-12-11,1.164166667,7.715,7.492
1995-12-12,0.173148148,7.087,7.715
1995-12-13,0.007592593,6.722,7.087
1995-12-14,0.653611111,6.722,6.722
1995-12-15,13.04148148,6.722,6.722
1995-12-16,2.571481481,7.492,6.722
1995-12-17,0.939074074,8.161,7.492
1995-12-18,0.017592593,8.608,8.161
1995-12-19,0.903148148,8.608,8.608
1995-12-20,0.206481481,7.938,8.608
1995-12-21,1.791759259,7.715,7.938
1995-12-22,10.20314815,7.938,7.715
1995-12-23,5.934537037,11.92,7.938
1995-12-24,12.10759259,19.157,11.92
1995-12-25,23.38407407,59.726,19.157
1995-12-26,12.68166667,98.15,59.726
1995-12-27,8.939259259,73.125,98.15
1995-12-28,5.858425926,54.134,73.125
1995-12-29,9.629074074,47.089,54.134
1995-12-30,20.95425926,102.252,47.089
1995-12-31,14.28509259,101.411,102.252
1996-01-01,1.770833333,103.932,101.411
1996-01-02,0.44712963,68.278,103.932
1996-01-03,0.1225,52.921,68.278
1996-01-04,12.39925926,47.662,52.921
1996-01-05,4.244907407,57.806,47.662
1996-01-06,19.38055556,94.116,57.806
1996-01-07,2.88712963,94.116,94.116
1996-01-08,9.264444444,74.539,94.116
1996-01-09,8.366481481,84.027,74.539
1996-01-10,2.325185185,73.125,84.027
1996-01-11,11.51333333,71.005,73.125
1996-01-12,0.696759259,75.246,71.005
1996-01-13,1.138888889,61.005,75.246
1996-01-14,0.006851852,52.921,61.005
1996-01-15,0.389907407,47.662,52.921
1996-01-16,0.441944444,45.37,47.662
1996-01-17,0.063425926,41.591,45.37
1996-01-18,0.193333333,38.959,41.591
1996-01-19,2.746574074,36.428,38.959
1996-01-20,2.370648148,34.909,36.428
1996-01-21,9.642685185,33.017,34.909
1996-01-22,8.614814815,38.959,33.017
1996-01-23,10.38537037,53.527,38.959
